ID	Name	Examine
5847	Cider(3)	This keg contains 3 pints of Cider.
5848		
5849	Cider(4)	This keg contains 4 pints of Cider.
5850		
5851	Dwarven stout(m1)	This keg contains 1 pint of mature Dwarven Stout.
5852		
5853	Dwarven stout(m2)	This keg contains 2 pints of mature Dwarven Stout.
5854		
5855	Dwarven stout(m3)	This keg contains 3 pints of mature Dwarven Stout.
5856		
5857	Dwarven stout(m4)	This keg contains 4 pints of mature Dwarven Stout.
5858		
5859	Asgarnian ale(m1)	This keg contains 1 pint of mature Asgarnian Ale.
5860		
5861	Asgarnian ale(m2)	This keg contains 2 pints of mature Asgarnian Ale.
5862		
5863	Asgarnian ale(m3)	This keg contains 3 pints of mature Asgarnian Ale.
5864		
5865	Asgarnian ale(m4)	This keg contains 4 pints of mature Asgarnian Ale.
5866		
5867	Greenmans ale(m1)	This keg contains 1 pint of mature Greenmans Ale.
5868		
5869	Greenmans ale(m2)	This keg contains 2 pints of mature Greenmans Ale.
5870		
5871	Greenmans ale(m3)	This keg contains 3 pints of mature Greenmans Ale.
5872		
5873	Greenmans ale(m4)	This keg contains 4 pints of mature Greenmans Ale.
5874		
5875	Mind bomb(m1)	This keg contains 1 pint of mature Wizards Mind Bomb.
5876		
5877	Mind bomb(m2)	This keg contains 2 pints of mature Wizards Mind Bomb.
5878		
5879	Mind bomb(m3)	This keg contains 3 pints of mature Wizards Mind Bomb.
5880		
5881	Mind bomb(m4)	This keg contains 4 pints of mature Wizards Mind Bomb.
5882		
5883	Dragon bitter(m1)	This keg contains 1 pint of mature Dragon Bitter.
5884		
5885	Dragon bitter(m2)	This keg contains 2 pints of mature Dragon Bitter.
5886		
5887	Dragon bitter(m3)	This keg contains 3 pints of mature Dragon Bitter.
5888		
5889	Dragon bitter(m4)	This keg contains 4 pints of mature Dragon Bitter.
5890		
5891	M'light mead(m1)	This keg contains 1 pint of mature Moonlight Mead.
5892		
5893	M'light mead(m2)	This keg contains 2 pints of mature Moonlight Mead.
5894		
5895	M'light mead(m3)	This keg contains 3 pints of mature Moonlight Mead.
5896		
5897	M'light mead(m4)	This keg contains 4 pints of mature Moonlight Mead.
5898		
5899	Axeman's folly(m1)	This keg contains 1 pint of mature Axeman's Folly.
5900		
5901	Axeman's folly(m2)	This keg contains 2 pints of mature Axeman's Folly.
5902		
5903	Axeman's folly(m3)	This keg contains 3 pints of mature Axeman's Folly.
5904		
5905	Axeman's folly(m4)	This keg contains 4 pints of mature Axeman's Folly.
5906		
5907	Chef's delight(m1)	This keg contains 1 pint of mature Chef's Delight.
5908		
5909	Chef's delight(m2)	This keg contains 2 pints of mature Chef's Delight.
5910		
5911	Chef's delight(m3)	This keg contains 3 pints of mature Chef's Delight.
5912		
5913	Chef's delight(m4)	This keg contains 4 pints of mature Chef's Delight.
5914		
5915	Slayer respite(m1)	This keg contains 1 pint of mature Slayer's Respite.
5916		
5917	Slayer respite(m2)	This keg contains 2 pints of mature Slayer's Respite.
5918		
5919	Slayer respite(m3)	This keg contains 3 pints of mature Slayer's Respite.
5920		
5921	Slayer respite(m4)	This keg contains 4 pints of mature Slayer's Respite.
5922		
5923	Cider(m1)	This keg contains 1 pint of mature Cider.
5924		
5925	Cider(m2)	This keg contains 2 pints of mature Cider.
5926		
5927	Cider(m3)	This keg contains 3 pints of mature Cider.
5928		
5929	Cider(m4)	This keg contains 4 pints of mature Cider.
5930		
5931	Jute fibre	I can weave this to make sacks.
5932		
5933	Willow branch	A branch from a willow tree.
5934		
5935	Coconut milk	A vial filled with coconut milk
5936	Unfinished potion	A vial of coconut milk and Cactus spine.
5937	Weapon poison(+)	A vial of extra-strength weapon poison, for spears and daggers.
5938		
5939	Unfinished potion	A vial of coconut milk and Deadly Nightshade.
5940	Weapon poison(s)	A vial of super-strength weapon poison, for spears and daggers.
5941		
5942	Unfinished potion	A vial of coconut milk and Toadflax.
5943	Antidote+(4)	4 doses of extra strength poison antidote.
5944		
5945	Antidote+(3)	3 doses of extra strength poison antidote.
5946		
5947	Antidote+(2)	2 doses of extra strength poison antidote.
5948		
5949	Antidote+(1)	1 dose of extra strength poison antidote.
5950		
5951	Unfinished potion	A vial of coconut milk and Irit Leaf.
5952	Antidote++(4)	4 doses of super strength poison antidote.
5953		
5954	Antidote++(3)	3 doses of super strength poison antidote.
5955		
5956	Antidote++(2)	2 doses of super strength poison antidote.
5957		
5958	Antidote++(1)	1 dose of super strength poison antidote.
5959		
5960	Tomatoes(1)	A fruit basket filled with tomatoes.
5961		
5962	Tomatoes(2)	A fruit basket filled with tomatoes.
5963		
5964	Tomatoes(3)	A fruit basket filled with tomatoes.
5965		
5966	Tomatoes(4)	A fruit basket filled with tomatoes.
5967		
5968	Tomatoes(5)	A fruit basket filled with tomatoes.
5969		
5970	Curry leaf	I could make a spicy curry with this.
5971		
5972	Papaya fruit	Looks delicious.
5973		
5974	Coconut	It's a coconut.
5975		
5976	Coconut	It's a coconut.
5977		
5978	Coconut shell	All the milk has been removed.
5979		
5980	Calquat fruit	This is the largest fruit I've ever seen.
5981		
5982	Watermelon	A juicy watermelon.
5983		
5984	Watermelon slice	A slice of watermelon.
5985		
5986	Sweetcorn	Raw sweetcorn.
5987		
5988	Cooked sweetcorn	Delicious cooked sweetcorn.
5989		
5990	Burnt sweetcorn	This sweetcorn has been cooked for too long.
5991		
5992	Apple mush	A bucket of apple mush.
5993		
5994	Hammerstone hops	A handful of Hammerstone Hops.
5995		
5996	Asgarnian hops	A handful of Asgarnian Hops.
5997		
5998	Yanillian hops	A handful of Yanillian Hops.
5999		
6000	Krandorian hops	A handful of Krandorian Hops.
6001		
6002	Wildblood hops	A handful of Wildblood Hops.
6003		
6004	Mushroom	A Bittercap Mushroom
6005		
6006	Barley	A handful of Barley.
6007		
6008	Barley malt	A handful of barley malt.
6009		
6010	Marigolds	A bunch of marigolds.
6011		
6012	Nasturtiums	A bunch of nasturtiums.
6013		
6014	Rosemary	Some rosemary.
6015		
6016	Cactus spine	Don't prick yourself with this.
6017		
6018	Poisonivy berries	They look sweet and juicy, but only a fool would eat them.
6019		
6020	Leaves	A pile of leaves.
6021		
6022	Leaves	A pile of Oak tree leaves.
6023		
6024	Leaves	A pile of Willow tree leaves.
6025		
6026	Leaves	A pile of Yew tree leaves.
6027		
6028	Leaves	A pile of Maple tree leaves.
6029		
6030	Leaves	A pile of Magic tree leaves.
6031		
6032	Compost	Good for plants, helps them grow.
6033		
6034	Super compost	Super-good for the smallest or largest of plants.
6035		
6036	Plant cure	Use this on plants to cure disease.
6037		
6038	Magic string	I could use this to make jewellery.
6039		
6040	Amulet of nature	An Amulet of Nature.
6041	Emerald amulet	This amulet has been strung with the root of a Magic Tree.
6042		
6043	Oak roots	The roots of the Oak tree.
6044		
6045	Willow roots	The roots of the Willow tree.
6046		
6047	Maple roots	The roots of the Maple tree.
6048		
6049	Yew roots	The roots of the Yew tree.
6050		
6051	Magic roots	The roots of the Magic tree.
6052		
6053	Spirit roots	The roots of the Spirit tree.
6054		
6055	Weeds	A handful of weeds.
6056		
6057	Hay sack	A sack filled with hay.
6058	Hay sack	This sack of hay has a bronze spear sticking through it.
6059	Scarecrow	This should scare the birds.
6060		
6061	Bolts(+)	Vicious poisoned bolts.
6062	Bolts(s)	Vicious poisoned bolts.
6063	Spirit tree	A Spirit Tree.
6064	Bloody mourner top	How do I wash blood stains out?
6065	Mourner top	A thick heavy leather top.
6066	Mourner trousers	These are in need of a good tailor.
6067	Mourner trousers	A pair of mourner trousers.
6068	Mourner gloves	These will keep my hands warm!
6069	Mourner boots	Comfortable leather boots.
6070	Mourner cloak	A dull brown cape.
6071	Mourner letter	A letter of recommendation.
6072	Tegid's soap	A bar of soap taken from Tegid.
6073	Prifddinas' history	A book on the history of Prifddinas.
6074		
6075	Eastern discovery	A book on the exploration of the eastern realm.
6076		
6077	Eastern settlement	A book on the settlement of the eastern realm.
6078		
6079	The great divide	A book about the great divide.
6080		
6081	Broken device	A strange broken device of gnomic design.
6082	Fixed device	A device for firing dye.
6083	Tarnished key	This key has seen a lot of use.
6084	Worn key	This key has seen a lot of use.
6085	Red dye bellows	A large pair of ogre bellows filled with red dye.
6086	Blue dye bellows	A large pair of ogre bellows filled with blue dye.
6087	Yellow dye bellows	A large pair of ogre bellows filled with yellow dye.
6088	Green dye bellows	A large pair of ogre bellows filled with green dye.
6089	Blue toad	A blue dye filled toad.
6090	Red toad	A red dye filled toad.
6091	Yellow toad	A yellow dye filled toad.
6092	Green toad	A green dye filled toad.
6093	Rotten apples	A barrel full of rotten apples.
6094	Apple barrel	A barrel full of mushed apples.
6095	Naphtha apple mix	A barrel full of rotten apples and naphtha.
6096	Toxic naphtha	A barrel full of toxic naphtha.
6097	Sieve	It's a sieve.
6098	Toxic powder	A pile of toxic powder.
6099	Teleport crystal (4)	A tiny crystal enchanted to return the user to Lletya.
6100	Teleport crystal (3)	A tiny crystal enchanted to return the user to Lletya.
6101	Teleport crystal (2)	A tiny crystal enchanted to return the user to Lletya.
6102	Teleport crystal (1)	A tiny crystal enchanted to return the user to Lletya.
6103	Tiny elf crystal	A tiny Elf crystal, I need to have this re-enchanted.
6104	New key	This key is newly cut.
6105	Elf	One of the fair elven folk.
6106	Ghostly boots	They seem to be not quite of this world...
6107	Ghostly robe	A particularly spooky robe top.
6108	Ghostly robe	An unearthly set of robe bottoms.
6109	Ghostly hood	A ghostly hood, fit for a ghostly head.
6110	Ghostly gloves	They seem to fade in and out of existence...
6111	Ghostly cloak	Made of a strange ghostly material...
6112	Kelda seed	Kelda hop seeds can only be grown underground!
6113	Kelda hops	A handful of Kelda Hops.
6114		
6115		
6116		
6117		
6118	Kelda stout	A pint of bluish beer.
6119	Square stone	There is a strange yellow marking on this stone.
6120	Square stone	There is a strange green marking on this stone.
6121	Letter	A letter addressed to Elstan of Falador.
6122	A chair	For sitting on.
6123	Beer glass	For drinking... if it were filled.
6124		
6125	Enchanted lyre(2)	This will teleport me to Rellekka when I play it.
6126	Enchanted lyre(3)	This will teleport me to Rellekka when I play it.
6127	Enchanted lyre(4)	This will teleport me to Rellekka when I play it.
6128	Rock-shell helm	Protective headwear made from crabs. Better than that sounds.
6129	Rock-shell plate	A sturdy body armour made from rock crab pieces.
6130	Rock-shell legs	Some tough leggings made from rock crab parts.
6131	Spined helm	A helm fit for any Fremennik ranger.
6132		
6133	Spined body	A constant reminder that I'm above a Dagannoth in the food chain.
6134		
6135	Spined chaps	Stylish leg armour for rangers with a lingering smell of raw fish...
6136		
6137	Skeletal helm	Make your foes cower by wearing a skull as a helmet!
6138		
6139	Skeletal top	The bones in this armour seem to vibrate with a magical quality...
6140		
6141	Skeletal bottoms	A superior set of strengthened slacks for any self respecting seer.
6142		
6143	Spined boots	Some finely crafted Fremennik boots, made from spined dagannoth hide.
6144		
6145	Rock-shell boots	Some Fremennik boots, made from the shards of a rock crabs' shell.
6146		
6147	Skeletal boots	Some finely crafted Fremennik boots, made from the bones of a wallasalki.
6148		
6149	Spined gloves	Fremennik gloves stitched together from spined dagannoth hide.
6150		
6151	Rock-shell gloves	Fremennik gloves stitched together from rock crab shell shards.
6152		
6153	Skeletal gloves	Fremennik gloves stitched together from wallasalki bones fragments.
6154		
6155	Dagannoth hide	A sturdy piece of dagannoth hide.
6156		
6157	Rock-shell chunk	A spherical chunk of rock-shell.
6158		
6159	Rock-shell shard	A curved piece of rock-shell.
6160		
6161	Rock-shell splinter	A slim piece of rock-shell.
6162		
6163	Skull piece	A fearsome looking skull.
6164		
6165	Ribcage piece	A slightly damaged ribcage.
6166		
6167	Fibula piece	An interesting looking bone shard.
6168		
6169	Circular hide	A toughened chunk of dagannoth hide.
6170		
6171	Flattened hide	A tattered chunk of dagannoth hide.
6172		
6173	Stretched hide	A weathered chunk of dagannoth hide.
6174		
6175		
6176		
6177		
6178	Raw pheasant	I need to cook this first.
6179	Raw pheasant	I need to cook this first.
6180	Lederhosen top	A leather strapped top.
6181	Lederhosen shorts	Brown leather shorts with bright white socks?
6182	Lederhosen hat	A hat with a goat's hair attached.
6183	Frog token	I can use this at the Varrock clothes shop.
6184	Prince tunic	Very posh!
6185	Prince leggings	Very posh!
6186	Princess blouse	Very posh!
6187	Princess skirt	Very posh!
6188	Frog mask	Now that's just silly.
6189		
6190		
6191		
6192		
6193		
6194		
6195		
6196		
6197		
6198		
6199	Mystery box	Oooh, I wonder what could be inside?
6200	Raw fishlike thing	A raw... fish? Is this a fish??
6201	Fishmonger	The portable version.
6202	Fishlike thing	It's a fishlike thing that appears to already be cooked. It looks disgusting.
6203	Sine wave	Goes up and down, up and down. Like a rabbit.
6204	Raw fishlike thing	A raw... fish? Is this a fish??
6205	9mm revolver	Kills people.
6206	Fishlike thing	It's a fishlike thing that appears to already be cooked. It looks disgusting.
6207	Mobile phone	Talk to da brick, cos da head's got no brain.
6208	Man speak amulet	It's an amulet of Man speak. It makes vague grunting noises.
6209	Small fishing net	Useful for catching small fish.
6210	Sphinx baby	Not to be patronised!
6211	Teak pyre logs	Teak logs prepared with sacred oil for a funeral pyre.
6212		
6213	Mahogany pyre log	Mahogany logs prepared with sacred oil for a funeral pyre.
6214		
6215	Broodoo shield (10)	A scary broodoo shield.
6216		
6217	Broodoo shield (9)	A scary broodoo shield.
6218		
6219	Broodoo shield (8)	A scary broodoo shield.
6220		
6221	Broodoo shield (7)	A scary broodoo shield.
6222		
6223	Broodoo shield (6)	A scary broodoo shield.
6224		
6225	Broodoo shield (5)	A scary broodoo shield.
6226		
6227	Broodoo shield (4)	A scary broodoo shield.
6228		
6229	Broodoo shield (3)	A scary broodoo shield.
6230		
6231	Broodoo shield (2)	A scary broodoo shield.
6232		
6233	Broodoo shield (1)	A scary broodoo shield.
6234		
6235	Broodoo shield	A scary broodoo shield.
6236		
6237	Broodoo shield (10)	A scary broodoo shield.
6238		
6239	Broodoo shield (9)	A scary broodoo shield.
6240		
6241	Broodoo shield (8)	A scary broodoo shield.
6242		
6243	Broodoo shield (7)	A scary broodoo shield.
6244		
6245	Broodoo shield (6)	A scary broodoo shield.
6246		
6247	Broodoo shield (5)	A scary broodoo shield.
6248		
6249	Broodoo shield (4)	A scary broodoo shield.
6250		
6251	Broodoo shield (3)	A scary broodoo shield.
6252		
6253	Broodoo shield (2)	A scary broodoo shield.
6254		
6255	Broodoo shield (1)	A scary broodoo shield.
6256		
6257	Broodoo shield	A scary broodoo shield.
6258		
6259	Broodoo shield (10)	A scary broodoo shield.
6260		
6261	Broodoo shield (9)	A scary broodoo shield.
6262		
6263	Broodoo shield (8)	A scary broodoo shield.
6264		
6265	Broodoo shield (7)	A scary broodoo shield.
6266		
6267	Broodoo shield (6)	A scary broodoo shield.
6268		
6269	Broodoo shield (5)	A scary broodoo shield.
6270		
6271	Broodoo shield (4)	A scary broodoo shield.
